Age,Job,Marital,Education,Default,Housing,Loan,Contact,Month,Day of the week,Call Duration,Campaign,Pdays,Previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
58,Retired,Married,High School,No,Yes,No,Cellular,Jul,Thu,232,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
58,Retired,Married,High School,No,Yes,No,Cellular,Jul,Thu,245,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Technician,Divorced,University Degree,No,Yes,Yes,Cellular,Jul,Thu,260,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
34,Admin,Unknown,University Degree,No,Yes,No,Cellular,Jul,Thu,243,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Admin,Single,High School,Unknown,Yes,No,Cellular,Jul,Thu,470,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Self-Employed,Married,University Degree,No,No,No,Cellular,Jul,Thu,109,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Student,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,172,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Student,Single,University Degree,No,Unknown,Unknown,Cellular,Jul,Thu,312,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Student,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,393,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
49,Admin,Married,High School,Unknown,Yes,No,Cellular,Jul,Thu,71,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
45,Services,Married,Basic 9Y,Unknown,Yes,No,Cellular,Jul,Thu,157,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Admin,Single,High School,No,Yes,No,Cellular,Jul,Thu,130,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
45,Services,Married,Basic 9Y,Unknown,Yes,Yes,Cellular,Jul,Thu,270,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Single,University Degree,No,No,No,Cellular,Jul,Thu,79,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Blue-Collar,Married,Basic 9Y,No,No,Yes,Cellular,Jul,Thu,655,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
49,Technician,Divorced,High School,No,No,No,Cellular,Jul,Thu,123,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
45,Services,Married,Basic 9Y,Unknown,No,Yes,Cellular,Jul,Thu,479,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,96,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
54,Blue-Collar,Married,Basic 9Y,Unknown,No,No,Cellular,Jul,Thu,225,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Services,Divorced,High School,No,No,No,Cellular,Jul,Thu,654,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Student,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,747,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Technician,Married,High School,Unknown,No,No,Cellular,Jul,Thu,321,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
36,Technician,Single,Professional Course,No,No,No,Cellular,Jul,Thu,54,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Technician,Single,Professional Course,No,Yes,No,Cellular,Jul,Thu,312,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Single,University Degree,No,No,Yes,Cellular,Jul,Thu,1027,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
32,Self-Employed,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,630,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Services,Single,High School,No,No,No,Cellular,Jul,Thu,360,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Entrepreneur,Married,Basic 4Y,Unknown,No,No,Cellular,Jul,Thu,180,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Admin,Single,University Degree,No,Yes,Yes,Cellular,Jul,Thu,22,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Admin,Single,University Degree,No,No,No,Cellular,Jul,Thu,184,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
43,Services,Married,High School,No,No,No,Cellular,Jul,Thu,345,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Technician,Single,Professional Course,Unknown,Yes,No,Cellular,Jul,Thu,506,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
39,Blue-Collar,Married,Basic 4Y,No,Yes,No,Cellular,Jul,Thu,388,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
43,Blue-Collar,Married,Basic 4Y,No,Yes,No,Cellular,Jul,Thu,377,11,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Technician,Married,Professional Course,No,No,No,Cellular,Jul,Thu,683,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
23,Services,Single,High School,No,No,No,Cellular,Jul,Thu,796,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Single,Basic 4Y,Unknown,Yes,No,Telephone,Jul,Thu,381,7,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
23,Management,Single,University Degree,No,Yes,Yes,Cellular,Jul,Thu,804,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Services,Single,High School,No,Yes,No,Cellular,Jul,Thu,127,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
30,Blue-Collar,Married,Basic 9Y,Unknown,Yes,No,Cellular,Jul,Thu,18,11,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
41,Blue-Collar,Divorced,High School,No,Yes,No,Cellular,Jul,Thu,168,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Admin,Single,High School,Unknown,Yes,No,Cellular,Jul,Thu,263,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Blue-Collar,Married,Basic 4Y,No,Yes,Yes,Cellular,Jul,Thu,309,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
40,Housemaid,Divorced,High School,Unknown,Yes,Yes,Cellular,Jul,Thu,43,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Admin,Single,Basic 9Y,No,No,No,Cellular,Jul,Thu,504,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Blue-Collar,Single,High School,No,No,No,Cellular,Jul,Thu,353,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
57,Entrepreneur,Married,Unknown,Unknown,No,No,Cellular,Jul,Thu,384,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Unemployed,Married,University Degree,No,Unknown,Unknown,Cellular,Jul,Thu,177,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Technician,Single,Basic 6Y,No,Yes,Yes,Cellular,Jul,Thu,18,8,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Blue-Collar,Married,Basic 4Y,Unknown,Yes,No,Cellular,Jul,Thu,334,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Blue-Collar,Single,Basic 9Y,No,Yes,No,Cellular,Jul,Thu,275,17,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Technician,Single,Basic 6Y,No,Yes,No,Cellular,Jul,Thu,378,7,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Management,Divorced,University Degree,Unknown,Yes,No,Cellular,Jul,Thu,489,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Technician,Married,Professional Course,No,Yes,Yes,Cellular,Jul,Thu,54,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
56,Admin,Divorced,Basic 6Y,No,No,Yes,Cellular,Jul,Thu,174,8,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
42,Entrepreneur,Married,Basic 4Y,Unknown,Yes,No,Telephone,Jul,Thu,485,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
23,Management,Single,University Degree,No,No,No,Cellular,Jul,Thu,1584,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
25,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Jul,Thu,420,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Housemaid,Married,Basic 4Y,No,No,No,Cellular,Jul,Thu,62,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
49,Blue-Collar,Single,Basic 6Y,Unknown,Yes,No,Cellular,Jul,Thu,626,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
29,Unemployed,Married,University Degree,No,Yes,No,Cellular,Jul,Thu,104,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Housemaid,Married,Basic 4Y,No,No,No,Cellular,Jul,Thu,695,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
55,Housemaid,Divorced,Unknown,Unknown,No,No,Cellular,Jul,Thu,139,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Admin,Single,University Degree,No,No,Yes,Cellular,Jul,Thu,582,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
24,Technician,Single,Basic 6Y,No,Yes,No,Telephone,Jul,Thu,1448,7,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
23,Management,Single,University Degree,No,No,No,Cellular,Jul,Thu,271,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Housemaid,Married,Basic 4Y,No,Yes,No,Cellular,Jul,Thu,1151,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
40,Housemaid,Divorced,High School,Unknown,No,Yes,Telephone,Jul,Thu,265,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Admin,Single,Basic 9Y,Unknown,No,No,Telephone,Jul,Thu,171,8,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Admin,Single,High School,Unknown,Yes,No,Cellular,Jul,Thu,120,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Services,Single,Basic 9Y,No,Yes,No,Cellular,Jul,Thu,277,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Self-Employed,Unknown,Professional Course,No,No,Yes,Cellular,Jul,Thu,383,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Services,Single,High School,No,No,No,Cellular,Jul,Thu,186,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Admin,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,271,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
52,Blue-Collar,Divorced,Basic 4Y,Unknown,No,No,Cellular,Jul,Thu,160,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Technician,Married,Professional Course,No,No,Yes,Cellular,Jul,Thu,207,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Admin,Divorced,High School,No,Yes,No,Telephone,Jul,Thu,197,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
34,Technician,Single,University Degree,No,Yes,No,Telephone,Jul,Thu,202,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Blue-Collar,Single,Basic 9Y,No,No,No,Cellular,Jul,Thu,656,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
33,Management,Married,University Degree,No,Yes,Yes,Cellular,Jul,Thu,1390,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Blue-Collar,Single,Unknown,No,No,No,Cellular,Jul,Thu,637,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
49,Blue-Collar,Divorced,Basic 6Y,Unknown,Yes,No,Cellular,Jul,Thu,188,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Admin,Divorced,University Degree,No,Yes,No,Cellular,Jul,Thu,231,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Unemployed,Married,University Degree,No,Yes,No,Cellular,Jul,Thu,738,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Blue-Collar,Divorced,Basic 9Y,No,No,No,Cellular,Jul,Thu,551,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
28,Blue-Collar,Single,Unknown,No,Yes,No,Cellular,Jul,Thu,25,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
56,Admin,Divorced,Basic 6Y,No,No,No,Cellular,Jul,Thu,614,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Blue-Collar,Single,Unknown,No,No,No,Cellular,Jul,Thu,437,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Technician,Married,Basic 9Y,No,No,Yes,Cellular,Jul,Thu,1319,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
27,Admin,Single,High School,Unknown,Yes,No,Cellular,Jul,Thu,606,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Entrepreneur,Married,Basic 4Y,Unknown,No,No,Cellular,Jul,Thu,235,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Services,Single,Basic 9Y,Unknown,Yes,No,Cellular,Jul,Thu,199,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Blue-Collar,Married,Basic 6Y,Unknown,No,No,Cellular,Jul,Thu,201,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Self-Employed,Divorced,University Degree,No,Yes,No,Cellular,Jul,Thu,275,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Blue-Collar,Married,Basic 9Y,No,Yes,No,Telephone,Jul,Thu,268,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
39,Admin,Married,High School,Unknown,No,No,Cellular,Jul,Thu,210,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Unemployed,Married,University Degree,No,No,No,Cellular,Jul,Thu,275,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Blue-Collar,Single,Basic 9Y,No,No,No,Cellular,Jul,Thu,538,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
44,Blue-Collar,Married,Basic 6Y,Unknown,No,No,Telephone,Jul,Thu,304,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
37,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Jul,Thu,147,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Married,Unknown,Unknown,No,No,Cellular,Jul,Thu,84,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Married,Unknown,Unknown,Yes,No,Cellular,Jul,Thu,125,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
43,Admin,Married,Basic 9Y,Unknown,No,No,Cellular,Jul,Thu,294,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Blue-Collar,Married,Basic 6Y,Unknown,Yes,No,Cellular,Jul,Thu,59,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
48,Admin,Married,High School,Unknown,Yes,No,Cellular,Jul,Thu,182,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
41,Technician,Married,Professional Course,No,Yes,No,Cellular,Jul,Thu,410,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Blue-Collar,Married,Basic 6Y,No,Yes,No,Cellular,Jul,Thu,209,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Technician,Single,Professional Course,No,No,No,Cellular,Jul,Thu,234,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Blue-Collar,Single,Basic 9Y,No,Yes,No,Telephone,Jul,Thu,124,8,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
46,Blue-Collar,Married,Basic 4Y,Unknown,No,No,Cellular,Jul,Thu,111,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Unknown,Single,High School,Unknown,Yes,No,Cellular,Jul,Thu,277,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Married,Unknown,Unknown,Yes,No,Cellular,Jul,Thu,80,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Married,Unknown,Unknown,Yes,No,Cellular,Jul,Thu,222,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Single,High School,No,No,No,Cellular,Jul,Thu,147,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Admin,Married,University Degree,No,No,No,Cellular,Jul,Thu,278,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Admin,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,174,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Self-Employed,Married,University Degree,No,No,No,Cellular,Jul,Thu,1175,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
35,Blue-Collar,Married,Basic 9Y,No,No,No,Telephone,Jul,Thu,46,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Blue-Collar,Divorced,Unknown,No,No,No,Cellular,Jul,Thu,536,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
59,Retired,Single,High School,No,No,No,Cellular,Jul,Thu,257,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
37,Blue-Collar,Single,Basic 4Y,No,No,Yes,Cellular,Jul,Thu,728,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
33,Admin,Married,University Degree,No,No,No,Cellular,Jul,Thu,1018,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Blue-Collar,Married,Unknown,Unknown,No,No,Cellular,Jul,Thu,291,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Management,Single,University Degree,No,No,No,Cellular,Jul,Thu,654,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
45,Admin,Divorced,University Degree,No,Yes,No,Cellular,Jul,Thu,1673,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
44,Technician,Single,Professional Course,No,No,No,Cellular,Jul,Thu,330,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
42,Entrepreneur,Married,Basic 4Y,Unknown,Yes,No,Cellular,Jul,Thu,124,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
42,Self-Employed,Single,Professional Course,No,Yes,No,Telephone,Jul,Thu,171,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Technician,Single,Basic 6Y,No,Yes,No,Telephone,Jul,Thu,248,9,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Admin,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,170,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
44,Technician,Single,Professional Course,No,Yes,No,Cellular,Jul,Thu,408,11,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Services,Single,Basic 6Y,Unknown,Yes,No,Cellular,Jul,Thu,301,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Services,Single,Basic 6Y,Unknown,No,No,Cellular,Jul,Thu,88,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
23,Technician,Married,Professional Course,No,No,No,Cellular,Jul,Thu,81,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
57,Technician,Married,Basic 9Y,Unknown,Yes,Yes,Cellular,Jul,Thu,155,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Services,Single,High School,No,No,No,Cellular,Jul,Thu,770,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
52,Technician,Married,Professional Course,No,Yes,No,Cellular,Jul,Thu,57,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Single,Basic 9Y,No,Yes,No,Cellular,Jul,Thu,77,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
26,Admin,Married,High School,No,No,No,Cellular,Jul,Thu,991,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
28,Blue-Collar,Single,Unknown,No,No,No,Cellular,Jul,Thu,82,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
30,Blue-Collar,Married,Basic 9Y,Unknown,No,No,Cellular,Jul,Thu,903,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Blue-Collar,Single,Basic 9Y,No,No,No,Telephone,Jul,Thu,610,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Entrepreneur,Married,Basic 4Y,Unknown,Yes,No,Cellular,Jul,Thu,175,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Admin,Married,University Degree,No,Yes,No,Cellular,Jul,Thu,122,17,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
49,Technician,Divorced,High School,No,Yes,No,Cellular,Jul,Thu,395,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
38,Entrepreneur,Married,Basic 6Y,Unknown,No,No,Telephone,Jul,Thu,517,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
38,Services,Divorced,High School,No,Yes,No,Cellular,Jul,Thu,444,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Technician,Single,Basic 6Y,No,No,No,Telephone,Jul,Thu,207,10,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
36,Technician,Single,Professional Course,No,Yes,No,Cellular,Jul,Thu,230,5,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
36,Admin,Married,University Degree,Unknown,No,No,Cellular,Jul,Thu,674,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
48,Unemployed,Married,Basic 4Y,Unknown,Yes,No,Cellular,Jul,Thu,172,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
35,Unemployed,Divorced,Basic 9Y,No,No,No,Cellular,Jul,Thu,169,7,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Admin,Single,High School,Unknown,No,No,Cellular,Jul,Thu,320,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
46,Admin,Single,University Degree,Unknown,Yes,No,Cellular,Jul,Thu,153,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
46,Admin,Single,University Degree,Unknown,Yes,No,Cellular,Jul,Thu,154,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Admin,Married,University Degree,No,Yes,No,Cellular,Jul,Thu,51,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
29,Blue-Collar,Single,Professional Course,No,No,No,Cellular,Jul,Thu,43,8,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
50,Technician,Married,Professional Course,No,Yes,No,Cellular,Jul,Thu,143,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
31,Self-Employed,Unknown,Professional Course,No,No,No,Cellular,Jul,Thu,505,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
49,Admin,Divorced,High School,No,No,No,Telephone,Jul,Thu,27,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
37,Admin,Single,University Degree,No,No,No,Cellular,Jul,Thu,546,6,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
30,Technician,Single,University Degree,No,Yes,No,Cellular,Jul,Thu,91,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
24,Technician,Single,Basic 6Y,No,No,No,Cellular,Jul,Thu,75,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
42,Services,Married,High School,No,No,No,Cellular,Jul,Thu,1153,4,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,Yes
49,Admin,Divorced,High School,No,No,No,Cellular,Jul,Thu,602,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
32,Blue-Collar,Married,Basic 4Y,Unknown,No,No,Cellular,Jul,Thu,740,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
27,Blue-Collar,Divorced,Unknown,No,No,No,Cellular,Jul,Thu,193,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
28,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Jul,Thu,125,1,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
52,Housemaid,Single,University Degree,No,No,No,Cellular,Jul,Thu,188,3,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
57,Admin,Married,High School,No,No,No,Telephone,Jul,Thu,487,9,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
39,Admin,Married,High School,Unknown,No,Yes,Cellular,Jul,Thu,134,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Blue-Collar,Married,Basic 4Y,No,No,No,Cellular,Jul,Thu,735,2,999,0,Nonexistent,1.4,93.918,-42.7,4.958,5228.1,No
25,Services,Single,High School,No,Yes,No,Cellular,Jul,Fri,172,2,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
41,Blue-Collar,Married,Basic 4Y,No,Yes,No,Cellular,Jul,Fri,138,3,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
22,Admin,Single,High School,No,Yes,No,Cellular,Jul,Fri,64,2,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
32,Services,Married,High School,No,No,Yes,Cellular,Jul,Fri,157,3,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
32,Services,Single,High School,No,No,No,Cellular,Jul,Fri,185,2,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
53,Services,Divorced,Basic 9Y,No,Yes,No,Cellular,Jul,Fri,121,2,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
29,Admin,Single,High School,No,No,Yes,Telephone,Jul,Fri,21,9,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
35,Blue-Collar,Married,Basic 9Y,No,No,No,Cellular,Jul,Fri,156,3,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
37,Technician,Married,Professional Course,No,Yes,No,Cellular,Jul,Fri,74,5,999,0,Nonexistent,1.4,93.918,-42.7,4.957,5228.1,No
